record_name,file_was_loaded,loaded_file_type,loaded_file_name,only_has_pdf,num_pdf_files,num_cpt_files,num_ags_files,num_xls_files,num_xlsx_files,num_csv_files,num_txt_files,num_other_files
CPT_125540,True,.xls,CPT_125540,False,1,0,0,1,0,0,0,0
CPT_125541,True,.xls,CPT_125541,False,1,0,0,1,0,0,0,0
CPT_125542,True,.xls,CPT_125542,False,1,0,0,1,0,0,0,0
CPT_125543,True,.xls,CPT_125543,False,1,0,0,1,0,0,0,0
CPT_125544,True,.xls,CPT_125544,False,1,0,0,1,0,0,0,0
CPT_125545,True,.xls,CPT_125545,False,1,0,0,1,0,0,0,0
CPT_125546,True,.xls,CPT_125546,False,1,0,0,1,0,0,0,0
CPT_125547,True,.xls,CPT_125547,False,1,0,0,1,0,0,0,0
CPT_125548,True,.xls,CPT_125548,False,1,0,0,1,0,0,0,0
CPT_125549,True,.xls,CPT_125549,False,1,0,0,1,0,0,0,0
CPT_125550,True,.xls,CPT_125550,False,1,0,0,1,0,0,0,0
CPT_125551,True,.xls,CPT_125551,False,1,0,0,1,0,0,0,0
CPT_125579,True,.xls,CPT_125579,False,1,0,0,1,0,0,0,0
CPT_125581,True,.xls,CPT_125581,False,1,0,0,1,0,0,0,0
CPT_125595,True,.xls,CPT_125595,False,1,0,0,1,0,0,0,0
CPT_125598,True,.xls,CPT_125598,False,1,0,0,1,0,0,0,0
CPT_125599,True,.xls,CPT_125599,False,1,0,0,1,0,0,0,0
CPT_125600,True,.xls,CPT_125600,False,1,0,0,1,0,0,0,0
CPT_125604,True,.xls,CPT_125604,False,1,0,0,1,0,0,0,0
CPT_125605,True,.xlsx,CPT_125605,False,1,0,0,0,1,0,0,0
CPT_125609,True,.xlsx,CPT_125609,False,1,0,0,0,1,0,0,0
CPT_125611,True,.xlsx,CPT_125611,False,1,0,0,0,1,0,0,0
CPT_125613,True,.xlsx,CPT_125613,False,1,0,0,0,1,0,0,0
CPT_125614,True,.xlsx,CPT_125614,False,1,0,0,0,1,0,0,0
CPT_125615,True,.xlsx,CPT_125615,False,1,0,0,0,1,0,0,0
CPT_125617,True,.xlsx,CPT_125617,False,1,0,0,0,1,0,0,0
CPT_125618,True,.xlsx,CPT_125618,False,1,0,0,0,1,0,0,0
CPT_125620,True,.xlsx,CPT_125620,False,1,0,0,0,1,0,0,0
CPT_125624,True,.xlsx,CPT_125624,False,1,0,0,0,1,0,0,0
CPT_125626,True,.xlsx,CPT_125626,False,1,0,0,0,1,0,0,0
CPT_125628,True,.xlsx,CPT_125628,False,1,0,0,0,1,0,0,0
CPT_125629,True,.xlsx,CPT_125629,False,1,0,0,0,1,0,0,0
CPT_125630,True,.xlsx,CPT_125630,False,1,0,0,0,1,0,0,0
CPT_125631,True,.xlsx,CPT_125631,False,1,0,0,0,1,0,0,0
CPT_125632,True,.xlsx,CPT_125632,False,1,0,0,0,1,0,0,0
CPT_125633,True,.xls,CPT_125633,False,1,0,0,1,0,0,0,0
CPT_125634,True,.xls,CPT_125634,False,1,0,0,1,0,0,0,0
CPT_125637,True,.xls,CPT_125637,False,1,0,0,1,0,0,0,0
CPT_125638,True,.xls,CPT_125638,False,1,0,0,1,0,0,0,0
CPT_125640,True,.xls,CPT_125640,False,1,0,0,1,0,0,0,0
CPT_125642,True,.xls,CPT_125642,False,1,0,0,1,0,0,0,0
CPT_125644,True,.xls,CPT_125644,False,1,0,0,1,0,0,0,0
CPT_125691,True,.xlsx,CPT_125691,False,1,0,0,0,1,0,0,0
CPT_125694,True,.xlsx,CPT_125694,False,1,0,0,0,1,0,0,0
CPT_125695,True,.xls,CPT_125695,False,1,0,0,1,0,0,0,0
CPT_125696,True,.xlsx,CPT_125696,False,1,0,0,0,1,0,0,0
CPT_125719,True,.xls,CPT_125719,False,1,0,0,1,0,0,0,0
CPT_125720,True,.xls,CPT_125720,False,1,0,0,1,0,0,0,0
CPT_125721,True,.xls,CPT_125721,False,1,0,0,1,0,0,0,0
CPT_125727,True,.xls,CPT_125727,False,1,0,0,1,0,0,0,0
CPT_125728,True,.xls,CPT_125728,False,1,0,0,1,0,0,0,0
CPT_125735,True,.xlsx,CPT_125735,False,1,0,0,0,1,0,0,0
CPT_125737,True,.xls,CPT_125737,False,1,0,0,1,0,0,0,0
CPT_125746,True,.xls,CPT_125746,False,1,0,0,1,0,0,0,0
CPT_125747,True,.xls,CPT_125747,False,1,0,0,1,0,0,0,0
CPT_125753,True,.xls,CPT_125753,False,1,0,0,1,0,0,0,0
CPT_125754,True,.xls,CPT_125754,False,1,0,0,1,0,0,0,0
CPT_125759,True,.xls,CPT_125759,False,1,0,0,1,0,0,0,0
CPT_125760,True,.xls,CPT_125760,False,1,0,0,1,0,0,0,0
CPT_125762,True,.xls,CPT_125762,False,1,0,0,1,0,0,0,0
CPT_125763,True,.xls,CPT_125763,False,1,0,0,1,0,0,0,0
CPT_125765,True,.xls,CPT_125765,False,1,0,0,1,0,0,0,0
CPT_125766,True,.xls,CPT_125766,False,1,0,0,1,0,0,0,0
CPT_125770,True,.xls,CPT_125770,False,2,0,0,1,0,0,0,0
CPT_125771,True,.xls,CPT_125771,False,2,0,0,1,0,0,0,0
CPT_125772,True,.xls,CPT_125772,False,1,0,0,1,0,0,0,0
CPT_125774,True,.xls,CPT_125774,False,1,0,0,1,0,0,0,0
CPT_125775,True,.xls,CPT_125775,False,1,0,0,1,0,0,0,0
CPT_125782,True,.xls,CPT_125782,False,1,0,0,1,0,0,0,0
CPT_125783,True,.xls,CPT_125783,False,1,0,0,1,0,0,0,0
CPT_125791,True,.xlsx,CPT_125791,False,1,0,0,0,1,0,0,0
CPT_125792,True,.xlsx,CPT_125792,False,1,0,0,0,1,0,0,0
CPT_125793,True,.xlsx,CPT_125793,False,1,0,0,0,1,0,0,0
CPT_125794,True,.xlsx,CPT_125794,False,1,0,0,0,1,0,0,0
CPT_125796,True,.csv,CPT_125796,False,1,0,0,0,0,1,0,0
CPT_125797,True,.csv,CPT_125797,False,1,0,0,0,0,1,0,0
CPT_125817,True,.csv,CPT_125817,False,1,0,0,0,0,1,0,0
CPT_125818,True,.xlsx,CPT_125818,False,1,0,0,0,1,0,0,0
CPT_125819,True,.xlsx,CPT_125819,False,1,0,0,0,1,0,0,0
CPT_125820,True,.xlsx,CPT_125820,False,1,0,0,0,1,0,0,0
CPT_125821,True,.xlsx,CPT_125821,False,1,0,0,0,1,0,0,0
CPT_125838,True,.xls,CPT_125838,False,1,0,0,1,0,0,0,0
CPT_125841,True,.xls,CPT_125841,False,1,0,0,1,0,0,0,0
CPT_125843,True,.xlsx,CPT_125843,False,1,0,0,0,1,0,0,0
CPT_125844,True,.xlsx,CPT_125844,False,1,0,0,0,1,0,0,0
CPT_125851,True,.xls,CPT_125851,False,1,0,0,1,0,0,0,0
CPT_125852,True,.xls,CPT_125852,False,1,0,0,1,0,0,0,0
CPT_125858,True,.xls,CPT_125858,False,1,0,0,1,0,0,0,0
CPT_125859,True,.xls,CPT_125859,False,1,0,0,1,0,0,0,0
CPT_125879,True,.xls,CPT_125879,False,1,0,0,1,0,1,0,0
CPT_125880,True,.xls,CPT_125880,False,1,0,0,1,0,1,0,0
CPT_125881,True,.xls,CPT_125881,False,1,0,0,1,0,1,0,0
CPT_125882,True,.xls,CPT_125882,False,1,0,0,1,0,1,0,0
CPT_125883,True,.xls,CPT_125883,False,1,0,0,1,0,1,0,0
CPT_125884,True,.xls,CPT_125884,False,1,0,0,1,0,1,0,0
CPT_125885,True,.xls,CPT_125885,False,1,0,0,1,0,1,0,0
CPT_125886,True,.xls,CPT_125886,False,1,0,0,1,0,1,0,0
CPT_125887,True,.xls,CPT_125887,False,1,0,0,1,0,1,0,0
CPT_125888,True,.xls,CPT_125888,False,1,0,0,1,0,1,0,0
CPT_125889,True,.xls,CPT_125889,False,1,0,0,1,0,1,0,0
CPT_125890,True,.xls,CPT_125890,False,1,0,0,1,0,1,0,0
CPT_125891,True,.xls,CPT_125891,False,1,0,0,1,0,1,0,0
CPT_125892,True,.xls,CPT_125892,False,1,0,0,1,0,1,0,0
CPT_125893,True,.xls,CPT_125893,False,1,0,0,1,0,1,0,0
CPT_125894,True,.xls,CPT_125894,False,1,0,0,1,0,1,0,0
CPT_125895,True,.xls,CPT_125895,False,1,0,0,1,0,1,0,0
CPT_125896,True,.xls,CPT_125896,False,1,0,0,1,0,1,0,0
CPT_125897,True,.xls,CPT_125897,False,1,0,0,1,0,1,0,0
CPT_125898,True,.xls,CPT_125898,False,1,0,0,1,0,1,0,0
CPT_125899,True,.xls,CPT_125899,False,1,0,0,1,0,1,0,0
CPT_125900,True,.xls,CPT_125900,False,1,0,0,1,0,1,0,0
CPT_125901,True,.xls,CPT_125901,False,1,0,0,1,0,1,0,0
CPT_125902,True,.xls,CPT_125902,False,1,0,0,1,0,1,0,0
CPT_125903,True,.xls,CPT_125903,False,1,0,0,1,0,1,0,0
CPT_125904,True,.xls,CPT_125904,False,1,0,0,1,0,1,0,0
CPT_125905,True,.xls,CPT_125905,False,1,0,0,1,0,1,0,0
CPT_125906,True,.xls,CPT_125906,False,1,0,0,1,0,1,0,0
CPT_125907,True,.xls,CPT_125907,False,1,0,0,1,0,1,0,0
CPT_125908,True,.xls,CPT_125908,False,1,0,0,1,0,1,0,0
CPT_125925,True,.xls,CPT_125925,False,1,0,0,1,0,0,0,0
CPT_125938,True,.xls,CPT_125938,False,1,0,0,1,0,0,0,0
CPT_125939,True,.xls,CPT_125939,False,1,0,0,1,0,0,0,0
CPT_125940,True,.xls,CPT_125940,False,1,0,0,1,0,0,0,0
CPT_125941,True,.xls,CPT_125941,False,1,0,0,1,0,0,0,0
CPT_125949,True,.csv,CPT_125949,False,1,0,0,0,0,1,0,0
CPT_125951,True,.csv,CPT_125951,False,1,0,0,0,0,1,0,0
CPT_125953,True,.xls,CPT_125953,False,1,0,0,1,0,0,0,0
CPT_125954,True,.csv,CPT_125954,False,1,0,0,0,0,1,0,0
CPT_125956,True,.csv,CPT_125956,False,1,0,0,0,0,1,0,0
CPT_125958,True,.csv,CPT_125958,False,1,0,0,0,0,1,0,0
CPT_125964,True,.csv,CPT_125964,False,1,0,0,0,0,1,0,0
CPT_125981,True,.csv,CPT_125981,False,1,0,0,0,0,1,0,0
CPT_125983,True,.csv,CPT_125983,False,1,0,0,0,0,1,0,0
CPT_125987,True,.csv,CPT_125987,False,1,0,0,0,0,1,0,0
CPT_125989,True,.csv,CPT_125989,False,1,0,0,0,0,1,0,0
CPT_125995,True,.csv,CPT_125995,False,1,0,0,0,0,1,0,0
CPT_125997,True,.xls,CPT_125997,False,1,0,0,1,0,0,0,0
CPT_126021,True,.xls,CPT_126021,False,1,0,0,1,0,0,0,0
CPT_126023,True,.xls,CPT_126023,False,1,0,0,1,0,0,0,0
CPT_126025,True,.xls,CPT_126025,False,1,0,0,1,0,0,0,0
CPT_126026,True,.xls,CPT_126026,False,1,0,0,1,0,0,0,0
CPT_126027,True,.xls,CPT_126027,False,1,0,0,1,0,0,0,0
CPT_126028,True,.xls,CPT_126028,False,1,0,0,1,0,0,0,0
CPT_126029,True,.xls,CPT_126029,False,1,0,0,1,0,0,0,0
CPT_126030,True,.xls,CPT_126030,False,1,0,0,1,0,0,0,0
CPT_126031,True,.xls,CPT_126031,False,1,0,0,1,0,0,0,0
CPT_126032,True,.xls,CPT_126032,False,1,0,0,1,0,0,0,0
CPT_126033,True,.xls,CPT_126033,False,1,0,0,1,0,0,0,0
CPT_126034,True,.xls,CPT_126034,False,1,0,0,1,0,0,0,0
CPT_126035,True,.xls,CPT_126035,False,1,0,0,1,0,0,0,0
CPT_126036,True,.xls,CPT_126036,False,1,0,0,1,0,0,0,0
CPT_126037,True,.xls,CPT_126037,False,1,0,0,1,0,0,0,0
CPT_126060,True,.xlsx,CPT_126060,False,1,0,0,0,1,0,0,0
CPT_126062,True,.xlsx,CPT_126062,False,1,0,0,0,1,0,0,0
CPT_126063,True,.xlsx,CPT_126063,False,1,0,0,0,1,0,0,0
CPT_126064,True,.xlsx,CPT_126064,False,1,0,0,0,1,0,0,0
CPT_126065,True,.xlsx,CPT_126065,False,1,0,0,0,1,0,0,0
CPT_126066,True,.xlsx,CPT_126066,False,1,0,0,0,1,0,0,0
CPT_126067,True,.xlsx,CPT_126067,False,1,0,0,0,1,0,0,0
CPT_126068,True,.xlsx,CPT_126068,False,1,0,0,0,1,0,0,0
CPT_126069,True,.xlsx,CPT_126069,False,1,0,0,0,1,0,0,0
CPT_126070,True,.xlsx,CPT_126070,False,1,0,0,0,1,0,0,0
CPT_126071,True,.xlsx,CPT_126071,False,1,0,0,0,1,0,0,0
CPT_126074,True,.xlsx,CPT_126074,False,1,0,0,0,1,0,0,0
CPT_126076,True,.xlsx,CPT_126076,False,1,0,0,0,1,0,0,0
CPT_126077,True,.xlsx,CPT_126077,False,1,0,0,0,1,0,0,0
CPT_126078,True,.xlsx,CPT_126078,False,1,0,0,0,1,0,0,0
CPT_126081,True,.xlsx,CPT_126081,False,1,0,0,0,1,0,0,0
CPT_126082,True,.xls,CPT_126082,False,1,0,0,1,0,0,0,0
CPT_126083,True,.xlsx,CPT_126083,False,1,0,0,0,1,0,0,0
CPT_126084,True,.xls,CPT_126084,False,1,0,0,1,0,0,0,0
CPT_126085,True,.xls,CPT_126085,False,1,0,0,1,0,0,0,0
CPT_126086,True,.xls,CPT_126086,False,1,0,0,1,0,0,0,0
CPT_126087,True,.xlsx,CPT_126087,False,1,0,0,0,1,0,0,0
CPT_126088,True,.xls,CPT_126088,False,1,0,0,1,0,0,0,0
CPT_126089,True,.xlsx,CPT_126089,False,1,0,0,0,1,0,0,0
CPT_126090,True,.xls,CPT_126090,False,1,0,0,1,0,0,0,0
CPT_126091,True,.xlsx,CPT_126091,False,1,0,0,0,1,0,0,0
CPT_126092,True,.xls,CPT_126092,False,1,0,0,1,0,0,0,0
CPT_126093,True,.xls,CPT_126093,False,1,0,0,1,0,0,0,0
CPT_126094,True,.xls,CPT_126094,False,1,0,0,1,0,0,0,0
CPT_126095,True,.xlsx,CPT_126095,False,1,0,0,0,1,0,0,0
CPT_126096,True,.xls,CPT_126096,False,1,0,0,1,0,0,0,0
CPT_126097,True,.xlsx,CPT_126097,False,1,0,0,0,1,0,0,0
CPT_126098,True,.xlsx,CPT_126098,False,1,0,0,0,1,0,0,0
CPT_126099,True,.xlsx,CPT_126099,False,1,0,0,0,1,0,0,0
CPT_126100,True,.xlsx,CPT_126100,False,1,0,0,0,1,0,0,0
CPT_126101,True,.xlsx,CPT_126101,False,1,0,0,0,1,0,0,0
CPT_126102,True,.xlsx,CPT_126102,False,1,0,0,0,1,0,0,0
CPT_126103,True,.xlsx,CPT_126103,False,1,0,0,0,1,0,0,0
CPT_126104,True,.xlsx,CPT_126104,False,1,0,0,0,1,0,0,0
CPT_126109,True,.xls,CPT_126109,False,2,0,0,1,0,0,0,0
CPT_126111,True,.xls,CPT_126111,False,2,0,0,1,0,0,0,0
CPT_126112,True,.xls,CPT_126112,False,2,0,0,1,0,0,0,0
CPT_126134,True,.xls,CPT_126134,False,1,0,0,1,0,0,0,0
CPT_126135,True,.xls,CPT_126135,False,1,0,0,1,0,0,0,0
CPT_126136,True,.xls,CPT_126136,False,1,0,0,1,0,0,0,0
CPT_126138,True,.xls,CPT_126138,False,1,0,0,1,0,0,0,0
CPT_126158,True,.xls,CPT_126158,False,1,0,0,1,0,0,0,0
CPT_126166,True,.xls,CPT_126166,False,1,0,0,1,0,0,0,0
CPT_126167,True,.xls,CPT_126167,False,1,0,0,1,0,0,0,0
CPT_126168,True,.xls,CPT_126168,False,1,0,0,1,0,0,0,0
CPT_126170,True,.xls,CPT_126170,False,1,0,0,1,0,0,0,0
CPT_126171,True,.xls,CPT_126171,False,1,0,0,1,0,0,0,0
CPT_126172,True,.xls,CPT_126172,False,1,0,0,1,0,0,0,0
CPT_126197,True,.xls,CPT_126197,False,1,0,0,1,0,0,0,0
CPT_126223,True,.xls,CPT_126223,False,1,0,0,1,0,0,0,0
CPT_126226,True,.xls,CPT_126226,False,1,0,0,1,0,0,0,0
CPT_126228,True,.xls,CPT_126228,False,1,0,0,1,0,0,0,0
CPT_126250,True,.xls,CPT_126250,False,1,0,0,1,0,0,0,0
CPT_126254,True,.csv,CPT_126254,False,1,0,0,0,0,1,0,0
CPT_126255,True,.csv,CPT_126255,False,1,0,0,0,0,1,0,0
CPT_126256,True,.csv,CPT_126256,False,1,0,0,0,0,1,0,0
CPT_126257,True,.csv,CPT_126257,False,1,0,0,0,0,1,0,0
CPT_126258,True,.csv,CPT_126258,False,1,0,0,0,0,1,0,0
CPT_126259,True,.csv,CPT_126259,False,1,0,0,0,0,1,0,0
CPT_126260,True,.csv,CPT_126260,False,1,0,0,0,0,1,0,0
CPT_126261,True,.csv,CPT_126261,False,1,0,0,0,0,1,0,0
CPT_126262,True,.csv,CPT_126262,False,1,0,0,0,0,1,0,0
CPT_126264,True,.csv,CPT_126264,False,1,0,0,0,0,1,0,0
CPT_126266,True,.csv,CPT_126266,False,1,0,0,0,0,1,0,0
CPT_126267,True,.csv,CPT_126267,False,1,0,0,0,0,1,0,0
CPT_126268,True,.csv,CPT_126268,False,1,0,0,0,0,1,0,0
CPT_126269,True,.csv,CPT_126269,False,1,0,0,0,0,1,0,0
CPT_126270,True,.csv,CPT_126270,False,1,0,0,0,0,1,0,0
CPT_126271,True,.csv,CPT_126271,False,1,0,0,0,0,1,0,0
CPT_126272,True,.csv,CPT_126272,False,1,0,0,0,0,1,0,0
CPT_126273,True,.csv,CPT_126273,False,1,0,0,0,0,1,0,0
CPT_126274,True,.csv,CPT_126274,False,1,0,0,0,0,1,0,0
CPT_126275,True,.csv,CPT_126275,False,1,0,0,0,0,1,0,0
CPT_126276,True,.csv,CPT_126276,False,1,0,0,0,0,1,0,0
CPT_126277,True,.csv,CPT_126277,False,1,0,0,0,0,1,0,0
CPT_126278,True,.csv,CPT_126278,False,1,0,0,0,0,1,0,0
CPT_126279,True,.csv,CPT_126279,False,1,0,0,0,0,1,0,0
CPT_126280,True,.csv,CPT_126280,False,1,0,0,0,0,1,0,0
CPT_126281,True,.csv,CPT_126281,False,1,0,0,0,0,1,0,0
CPT_126282,True,.csv,CPT_126282,False,1,0,0,0,0,1,0,0
CPT_126283,True,.csv,CPT_126283,False,1,0,0,0,0,1,0,0
CPT_126284,True,.csv,CPT_126284,False,1,0,0,0,0,1,0,0
CPT_126285,True,.csv,CPT_126285,False,1,0,0,0,0,1,0,0
CPT_126286,True,.csv,CPT_126286,False,1,0,0,0,0,1,0,0
CPT_126287,True,.csv,CPT_126287,False,1,0,0,0,0,1,0,0
CPT_126288,True,.csv,CPT_126288,False,1,0,0,0,0,1,0,0
CPT_126289,True,.csv,CPT_126289,False,1,0,0,0,0,1,0,0
CPT_126290,True,.csv,CPT_126290,False,1,0,0,0,0,1,0,0
CPT_126291,True,.csv,CPT_126291,False,1,0,0,0,0,1,0,0
CPT_126292,True,.csv,CPT_126292,False,1,0,0,0,0,1,0,0
CPT_126293,True,.csv,CPT_126293,False,1,0,0,0,0,1,0,0
CPT_126294,True,.csv,CPT_126294,False,1,0,0,0,0,1,0,0
CPT_126295,True,.csv,CPT_126295,False,1,0,0,0,0,1,0,0
CPT_126296,True,.csv,CPT_126296,False,1,0,0,0,0,1,0,0
CPT_126297,True,.csv,CPT_126297,False,1,0,0,0,0,1,0,0
CPT_126303,True,.csv,CPT_126303,False,1,0,0,0,0,1,0,0
CPT_126305,True,.csv,CPT_126305,False,1,0,0,0,0,1,0,0
CPT_126307,True,.csv,CPT_126307,False,1,0,0,0,0,1,0,0
CPT_126308,True,.csv,CPT_126308,False,1,0,0,0,0,1,0,0
CPT_126309,True,.csv,CPT_126309,False,1,0,0,0,0,1,0,0
CPT_126310,True,.csv,CPT_126310,False,1,0,0,0,0,1,0,0
CPT_126311,True,.csv,CPT_126311,False,1,0,0,0,0,1,0,0
CPT_126312,True,.csv,CPT_126312,False,1,0,0,0,0,1,0,0
CPT_126313,True,.csv,CPT_126313,False,1,0,0,0,0,1,0,0
CPT_126314,True,.csv,CPT_126314,False,1,0,0,0,0,1,0,0
CPT_126315,True,.csv,CPT_126315,False,1,0,0,0,0,1,0,0
CPT_126317,True,.csv,CPT_126317,False,1,0,0,0,0,1,0,0
CPT_126318,True,.csv,CPT_126318,False,1,0,0,0,0,1,0,0
CPT_126320,True,.csv,CPT_126320,False,1,0,0,0,0,1,0,0
CPT_126321,True,.csv,CPT_126321,False,1,0,0,0,0,1,0,0
CPT_126323,True,.csv,CPT_126323,False,1,0,0,0,0,1,0,0
CPT_126337,True,.csv,CPT_126337,False,1,0,0,0,0,1,0,0
CPT_126338,True,.csv,CPT_126338,False,1,0,0,0,0,1,0,0
CPT_126351,True,.xls,CPT_126351,False,1,0,0,1,0,0,0,0
CPT_126367,True,.xls,CPT_126367,False,1,0,0,1,0,0,0,0
CPT_126368,True,.xls,CPT_126368,False,1,0,0,1,0,0,0,0
CPT_126369,True,.xls,CPT_126369,False,1,0,0,1,0,0,0,0
CPT_126370,True,.xls,CPT_126370,False,1,0,0,1,0,0,0,0
CPT_126371,True,.xls,CPT_126371,False,1,0,0,1,0,0,0,0
CPT_126375,True,.xlsx,CPT_126375,False,1,0,0,0,1,0,0,0
CPT_126376,True,.xls,CPT_126376,False,1,0,0,1,0,0,0,0
CPT_126377,True,.xls,CPT_126377,False,1,0,0,1,0,0,0,0
CPT_126379,True,.xlsx,CPT_126379,False,1,0,0,0,1,0,0,0
CPT_126381,True,.xlsx,CPT_126381,False,1,0,0,0,1,0,0,0
CPT_126383,True,.xlsx,CPT_126383,False,1,0,0,0,1,0,0,0
CPT_126386,True,.xlsx,CPT_126386,False,1,0,0,0,1,0,0,0
CPT_126396,True,.xls,CPT_126396,False,1,0,0,1,0,0,0,0
CPT_126398,True,.xls,CPT_126398,False,1,0,0,1,0,0,0,0
CPT_126399,True,.xls,CPT_126399,False,1,0,0,1,0,0,0,0
CPT_126400,True,.xls,CPT_126400,False,1,0,0,1,0,0,0,0
CPT_126416,True,.xls,CPT_126416,False,1,0,0,1,0,0,0,0
CPT_126434,True,.csv,CPT_126434,False,2,0,0,0,0,1,0,0
CPT_126435,True,.csv,CPT_126435,False,2,0,0,0,0,1,0,0
CPT_126445,True,.xls,CPT_126445,False,1,0,0,1,0,0,0,0
CPT_126446,True,.xls,CPT_126446,False,1,0,0,1,0,0,0,0
CPT_126447,True,.xls,CPT_126447,False,1,0,0,1,0,0,0,0
CPT_126449,True,.xls,CPT_126449,False,1,0,0,1,0,0,0,0
CPT_126450,True,.xls,CPT_126450,False,1,0,0,1,0,0,0,0
CPT_126451,True,.xls,CPT_126451,False,1,0,0,1,0,0,0,0
CPT_126454,True,.xls,CPT_126454,False,1,0,0,1,0,0,0,0
CPT_126467,True,.xls,CPT_126467,False,1,0,0,1,0,0,0,0
CPT_126468,True,.xls,CPT_126468,False,1,0,0,1,0,0,0,0
CPT_126470,True,.csv,CPT_126470,False,2,0,0,0,0,1,0,0
CPT_126471,True,.csv,CPT_126471,False,3,0,0,0,0,1,0,0
CPT_126472,True,.csv,CPT_126472,False,3,0,0,0,0,1,0,0
CPT_126473,True,.csv,CPT_126473,False,3,0,0,0,0,1,0,0
CPT_126475,True,.csv,CPT_126475,False,3,0,0,0,0,1,0,0
CPT_126476,True,.xls,CPT_126476,False,1,0,0,1,0,0,0,0
CPT_126490,True,.xlsx,CPT_126490,False,1,0,0,0,1,0,0,0
CPT_126494,True,.xls,CPT_126494,False,1,0,0,1,0,0,0,0
CPT_126495,True,.xls,CPT_126495,False,1,0,0,1,0,0,0,0
CPT_126496,True,.xls,CPT_126496,False,1,0,0,1,0,0,0,0
CPT_126497,True,.xlsx,CPT_126497,False,1,0,0,0,1,0,0,0
CPT_126498,True,.xlsx,CPT_126498,False,1,0,0,0,1,0,0,0
CPT_126500,True,.xls,CPT_126500,False,1,0,0,1,0,0,0,0
CPT_126501,True,.xls,CPT_126501,False,1,0,0,1,0,0,0,0
CPT_126502,True,.xlsx,CPT_126502,False,1,0,0,0,1,0,0,0
CPT_126519,True,.xls,CPT_126519,False,1,0,0,1,0,0,0,0
CPT_126520,True,.xls,CPT_126520,False,1,0,0,1,0,0,0,0
CPT_126562,True,.xls,CPT_126562,False,1,0,0,1,0,0,0,0
CPT_126563,True,.xls,CPT_126563,False,1,0,0,1,0,0,0,0
CPT_126564,True,.xls,CPT_126564,False,1,0,0,1,0,0,0,0
CPT_126565,True,.xls,CPT_126565,False,1,0,0,1,0,0,0,0
CPT_126566,True,.xls,CPT_126566,False,1,0,0,1,0,0,0,0
CPT_126567,True,.xlsx,CPT_126567,False,1,0,0,0,1,0,0,0
CPT_126568,True,.xlsx,CPT_126568,False,1,0,0,0,1,0,0,0
CPT_126569,True,.xlsx,CPT_126569,False,1,0,0,0,1,0,0,0
CPT_126570,True,.xlsx,CPT_126570,False,1,0,0,0,1,0,0,0
CPT_126571,True,.xlsx,CPT_126571,False,1,0,0,0,1,0,0,0
CPT_126572,True,.xlsx,CPT_126572,False,1,0,0,0,1,0,0,0
CPT_126573,True,.xlsx,CPT_126573,False,1,0,0,0,1,0,0,0
CPT_126575,True,.xlsx,CPT_126575,False,1,0,0,0,1,0,0,0
CPT_126576,True,.xlsx,CPT_126576,False,1,0,0,0,1,0,0,0
CPT_126577,True,.xlsx,CPT_126577,False,1,0,0,0,1,0,0,0
CPT_126578,True,.xlsx,CPT_126578,False,1,0,0,0,1,0,0,0
CPT_126579,True,.xlsx,CPT_126579,False,1,0,0,0,1,0,0,0
CPT_126580,True,.xlsx,CPT_126580,False,1,0,0,0,1,0,0,0
CPT_126581,True,.xlsx,CPT_126581,False,1,0,0,0,1,0,0,0
CPT_126594,True,.xls,CPT_126594,False,1,0,0,1,0,0,0,0
CPT_126595,True,.xls,CPT_126595,False,1,0,0,1,0,0,0,0
CPT_126596,True,.xls,CPT_126596,False,1,0,0,1,0,0,0,0
CPT_126597,True,.xls,CPT_126597,False,1,0,0,1,0,0,0,0
CPT_126599,True,.xls,CPT_126599,False,1,0,0,1,0,0,0,0
CPT_126600,True,.xls,CPT_126600,False,1,0,0,1,0,0,0,0
CPT_126601,True,.xls,CPT_126601,False,1,0,0,1,0,0,0,0
CPT_126610,True,.csv,CPT_126610,False,1,0,0,0,0,1,0,0
CPT_126611,True,.csv,CPT_126611,False,1,0,0,0,0,1,0,0
CPT_126612,True,.csv,CPT_126612,False,1,0,0,0,0,1,0,0
CPT_126613,True,.csv,CPT_126613,False,1,0,0,0,0,1,0,0
CPT_126617,True,.xls,CPT_126617,False,1,0,0,1,0,0,0,0
CPT_126633,True,.xls,CPT_126633,False,1,0,0,1,0,0,0,0
CPT_126634,True,.xls,CPT_126634,False,1,0,0,1,0,0,0,0
CPT_126645,True,.xls,CPT_126645,False,1,0,0,1,0,0,0,0
CPT_126673,True,.xls,CPT_126673,False,1,0,0,1,0,0,0,0
CPT_126674,True,.csv,CPT_126674,False,1,0,0,0,0,1,0,0
CPT_126675,True,.csv,CPT_126675,False,1,0,0,0,0,1,0,0
CPT_126776,True,.xls,CPT_126776,False,1,0,1,1,0,0,0,0
CPT_126777,True,.xls,CPT_126777,False,1,0,1,2,0,0,0,0
CPT_126778,True,.xls,CPT_126778,False,1,0,1,1,0,0,0,0
CPT_126779,True,.xls,CPT_126779,False,1,0,1,1,0,0,0,0
CPT_126780,True,.xls,CPT_126780,False,1,0,1,1,0,0,0,0
CPT_126781,True,.xls,CPT_126781,False,1,0,1,1,0,0,0,0
CPT_126782,True,.xls,CPT_126782,False,1,0,1,1,0,0,0,0
CPT_126783,True,.xls,CPT_126783,False,1,0,1,1,0,0,0,0
